archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,High School — Mathematics / Statistics,pg-service-high-school-mathematics-statistics,Mathematics,,High School independent-study course in Mathematics. Credit: HF.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Basic Education,need-education-basic-education,74,,General mathematics 1,1995,University of Central Arkansas,high,0555,need-education,84,Education / Basic Education / Mathematics / Statistics,15,pg-service-high-school-mathematics-statistics-page-001,0555,General mathematics 1,item-course-003200,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-003200,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,0555,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Central Arkansas,Institution: University of Central Arkansas; level: High School; department: Mathematics; credit: HF; division: ,42,General mathematics 1,,pg-service-high-school-mathematics-statistics,"['human-consumer', 'human-needs', 'need-education', 'need-education-basic-education', 'pg-service-high-school-mathematics-statistics', 'pg-service-high-school-mathematics-statistics-page-001', 'item-course-003200']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Accounting,,College independent-study course in Accounting. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,72,,Managerial cost accounting 2,1995,University of Colorado at Boulder,high,3320,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-013,3320,Managerial cost accounting 2,item-course-003201,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-003201,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,3320,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Colorado at Boulder,Institution: University of Colorado at Boulder; level: College; department: Accounting; credit: 3S; division: U,42,Managerial cost accounting 2,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-013', 'item-course-003201']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Psychology / Sociology / Human Services,pg-service-college-psychology-sociology-human-services,Anthropology,,College independent-study course in Anthropology. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,72,,Introduction to archaeology,1995,University of Colorado at Boulder,high,2200,need-education,84,Education / Postsecondary / Psychology / Sociology / Human Services,15,pg-service-college-psychology-sociology-human-services-page-006,2200,Introduction to archaeology,item-course-003202,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-003202,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,2200,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Colorado at Boulder,Institution: University of Colorado at Boulder; level: College; department: Anthropology; credit: 3S; division: L,42,Introduction to archaeology,,pg-service-college-psychology-sociology-human-services,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-psychology-sociology-human-services', 'pg-service-college-psychology-sociology-human-services-page-006', 'item-course-003202']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Psychology / Sociology / Human Services,pg-service-college-psychology-sociology-human-services,Anthropology,,College independent-study course in Anthropology. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,70,,Introduction to physical anthropology 1,1995,University of Colorado at Boulder,high,2010,need-education,84,Education / Postsecondary / Psychology / Sociology / Human Services,15,pg-service-college-psychology-sociology-human-services-page-006,2010,Introduction to physical anthropology 1,item-course-003203,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-003203,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,2010,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Colorado at Boulder,Institution: University of Colorado at Boulder; level: College; department: Anthropology; credit: 3S; division: L,42,Introduction to physical anthropology 1,,pg-service-college-psychology-sociology-human-services,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-psychology-sociology-human-services', 'pg-service-college-psychology-sociology-human-services-page-006', 'item-course-003203']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Psychology / Sociology / Human Services,pg-service-college-psychology-sociology-human-services,Anthropology,,College independent-study course in Anthropology. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,77,,Introduction to physical anthropology 2,1995,University of Colorado at Boulder,high,2020,need-education,84,Education / Postsecondary / Psychology / Sociology / Human Services,15,pg-service-college-psychology-sociology-human-services-page-006,2020,Introduction to physical anthropology 2,item-course-003204,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-003204,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,2020,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Colorado at Boulder,Institution: University of Colorado at Boulder; level: College; department: Anthropology; credit: 3S; division: L,42,Introduction to physical anthropology 2,,pg-service-college-psychology-sociology-human-services,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-psychology-sociology-human-services', 'pg-service-college-psychology-sociology-human-services-page-006', 'item-course-003204']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Psychology / Sociology / Human Services,pg-service-college-psychology-sociology-human-services,Anthropology,,College independent-study course in Anthropology. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,77,,Principles of anthropology 1,1995,University of Colorado at Boulder,high,1030,need-education,84,Education / Postsecondary / Psychology / Sociology / Human Services,15,pg-service-college-psychology-sociology-human-services-page-006,1030,Principles of anthropology 1,item-course-003205,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-003205,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,1030,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Colorado at Boulder,Institution: University of Colorado at Boulder; level: College; department: Anthropology; credit: 3S; division: L,42,Principles of anthropology 1,,pg-service-college-psychology-sociology-human-services,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-psychology-sociology-human-services', 'pg-service-college-psychology-sociology-human-services-page-006', 'item-course-003205']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Psychology / Sociology / Human Services,pg-service-college-psychology-sociology-human-services,Anthropology,,College independent-study course in Anthropology. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,74,,Principles of anthropology 2,1995,University of Colorado at Boulder,high,1040,need-education,84,Education / Postsecondary / Psychology / Sociology / Human Services,15,pg-service-college-psychology-sociology-human-services-page-006,1040,Principles of anthropology 2,item-course-003206,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-003206,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,1040,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Colorado at Boulder,Institution: University of Colorado at Boulder; level: College; department: Anthropology; credit: 3S; division: L,42,Principles of anthropology 2,,pg-service-college-psychology-sociology-human-services,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-psychology-sociology-human-services', 'pg-service-college-psychology-sociology-human-services-page-006', 'item-course-003206']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Arts / Music / Theatre,pg-service-college-arts-music-theatre,Art,,"College independent-study course in Art. Credit: 3S, VI.",English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,74,,Introduction to Asian art,1995,University of Colorado at Boulder,high,2409,need-education,84,Education / Postsecondary / Arts / Music / Theatre,15,pg-service-college-arts-music-theatre-page-002,2409,Introduction to Asian art,item-course-003207,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-003207,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,2409,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Colorado at Boulder,"Institution: University of Colorado at Boulder; level: College; department: Art; credit: 3S, VI; division: L",42,Introduction to Asian art,,pg-service-college-arts-music-theatre,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-arts-music-theatre', 'pg-service-college-arts-music-theatre-page-002', 'item-course-003207']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Business Policy,,College independent-study course in Business Policy. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,80,,Introduction to business,1995,University of Colorado at Boulder,high,1500,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-013,1500,Introduction to business,item-course-003208,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-003208,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,1500,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Colorado at Boulder,Institution: University of Colorado at Boulder; level: College; department: Business Policy; credit: 3S; division: L,42,Introduction to business,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-013', 'item-course-003208']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Economics,,College independent-study course in Economics. Credit: 4S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,78,,Principles of macroeconomics,1995,University of Colorado at Boulder,high,2020,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-013,2020,Principles of macroeconomics,item-course-003209,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-003209,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,2020,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Colorado at Boulder,Institution: University of Colorado at Boulder; level: College; department: Economics; credit: 4S; division: L,42,Principles of macroeconomics,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-013', 'item-course-003209']",
